,source,target
0,ABC_transporter_disorders,ABCA1
1,ABC_transporter_disorders,ABCA12
2,ABC_transporter_disorders,ABCA3
3,ABC_transporter_disorders,ABCB11
4,ABC_transporter_disorders,ABCB4
5,ABC_transporter_disorders,ABCB6
6,ABC_transporter_disorders,ABCC2
7,ABC_transporter_disorders,ABCC6
8,ABC_transporter_disorders,ABCC8
9,ABC_transporter_disorders,ABCC9
10,ABC_transporter_disorders,ABCD1
11,ABC_transporter_disorders,ABCD4
12,ABC_transporter_disorders,ABCG5
13,ABC_transporter_disorders,ABCG8
14,ABC_transporter_disorders,ADRM1
15,ABC_transporter_disorders,APOA1
16,ABC_transporter_disorders,CFTR
17,ABC_transporter_disorders,DERL1
18,ABC_transporter_disorders,DERL2
19,ABC_transporter_disorders,DERL3
20,ABC_transporter_disorders,ERLEC1
21,ABC_transporter_disorders,ERLIN1
22,ABC_transporter_disorders,ERLIN2
23,ABC_transporter_disorders,KCNJ11
24,ABC_transporter_disorders,LMBRD1
25,ABC_transporter_disorders,OS9
26,ABC_transporter_disorders,PSMA1
27,ABC_transporter_disorders,PSMA2
28,ABC_transporter_disorders,PSMA3
29,ABC_transporter_disorders,PSMA4
30,ABC_transporter_disorders,PSMA5
31,ABC_transporter_disorders,PSMA6
32,ABC_transporter_disorders,PSMA7
33,ABC_transporter_disorders,PSMB1
34,ABC_transporter_disorders,PSMB2
35,ABC_transporter_disorders,PSMB3
36,ABC_transporter_disorders,PSMB4
37,ABC_transporter_disorders,PSMB5
38,ABC_transporter_disorders,PSMB6
39,ABC_transporter_disorders,PSMB7
40,ABC_transporter_disorders,PSMC1
41,ABC_transporter_disorders,PSMC2
42,ABC_transporter_disorders,PSMC3
43,ABC_transporter_disorders,PSMC4
44,ABC_transporter_disorders,PSMC5
45,ABC_transporter_disorders,PSMC6
46,ABC_transporter_disorders,PSMD1
47,ABC_transporter_disorders,PSMD11
48,ABC_transporter_disorders,PSMD12
49,ABC_transporter_disorders,PSMD13
50,ABC_transporter_disorders,PSMD14
51,ABC_transporter_disorders,PSMD2
52,ABC_transporter_disorders,PSMD3
53,ABC_transporter_disorders,PSMD6
54,ABC_transporter_disorders,PSMD7
55,ABC_transporter_disorders,PSMD8
56,ABC_transporter_disorders,RNF185
57,ABC_transporter_disorders,RNF5
58,ABC_transporter_disorders,RPS27A
59,ABC_transporter_disorders,SEL1L
60,ABC_transporter_disorders,SEM1
61,ABC_transporter_disorders,UBA52
62,ABC_transporter_disorders,UBB
63,ABC_transporter_disorders,UBC
64,ABC_transporter_disorders,VCP
65,ABC_family_proteins_mediated_transport,ABCA10
66,ABC_family_proteins_mediated_transport,ABCA12
67,ABC_family_proteins_mediated_transport,ABCA2
68,ABC_family_proteins_mediated_transport,ABCA3
69,ABC_family_proteins_mediated_transport,ABCA4
70,ABC_family_proteins_mediated_transport,ABCA5
71,ABC_family_proteins_mediated_transport,ABCA6
72,ABC_family_proteins_mediated_transport,ABCA7
73,ABC_family_proteins_mediated_transport,ABCA8
74,ABC_family_proteins_mediated_transport,ABCA9
75,ABC_family_proteins_mediated_transport,ABCB1
76,ABC_family_proteins_mediated_transport,ABCB10
77,ABC_family_proteins_mediated_transport,ABCB4
78,ABC_family_proteins_mediated_transport,ABCB5
79,ABC_family_proteins_mediated_transport,ABCB6
80,ABC_family_proteins_mediated_transport,ABCB7
81,ABC_family_proteins_mediated_transport,ABCB8
82,ABC_family_proteins_mediated_transport,ABCB9
83,ABC_family_proteins_mediated_transport,ABCC1
84,ABC_family_proteins_mediated_transport,ABCC10
85,ABC_family_proteins_mediated_transport,ABCC11
86,ABC_family_proteins_mediated_transport,ABCC2
87,ABC_family_proteins_mediated_transport,ABCC3
88,ABC_family_proteins_mediated_transport,ABCC4
89,ABC_family_proteins_mediated_transport,ABCC5
90,ABC_family_proteins_mediated_transport,ABCC6
91,ABC_family_proteins_mediated_transport,ABCC9
92,ABC_family_proteins_mediated_transport,ABCD1
93,ABC_family_proteins_mediated_transport,ABCD2
94,ABC_family_proteins_mediated_transport,ABCD3
95,ABC_family_proteins_mediated_transport,ABCF1
96,ABC_family_proteins_mediated_transport,ABCG1
97,ABC_family_proteins_mediated_transport,ABCG4
98,ABC_family_proteins_mediated_transport,ABCG5
99,ABC_family_proteins_mediated_transport,ABCG8
100,ABC_family_proteins_mediated_transport,ADRM1
101,ABC_family_proteins_mediated_transport,APOA1
102,ABC_family_proteins_mediated_transport,CFTR
103,ABC_family_proteins_mediated_transport,DERL1
104,ABC_family_proteins_mediated_transport,DERL2
105,ABC_family_proteins_mediated_transport,DERL3
106,ABC_family_proteins_mediated_transport,EIF2S1
107,ABC_family_proteins_mediated_transport,EIF2S2
108,ABC_family_proteins_mediated_transport,EIF2S3
109,ABC_family_proteins_mediated_transport,ERLEC1
110,ABC_family_proteins_mediated_transport,ERLIN1
111,ABC_family_proteins_mediated_transport,ERLIN2
112,ABC_family_proteins_mediated_transport,KCNJ11
113,ABC_family_proteins_mediated_transport,OS9
114,ABC_family_proteins_mediated_transport,PEX19
115,ABC_family_proteins_mediated_transport,PEX3
116,ABC_family_proteins_mediated_transport,PSMA1
117,ABC_family_proteins_mediated_transport,PSMA2
118,ABC_family_proteins_mediated_transport,PSMA3
119,ABC_family_proteins_mediated_transport,PSMA4
120,ABC_family_proteins_mediated_transport,PSMA5
121,ABC_family_proteins_mediated_transport,PSMA6
122,ABC_family_proteins_mediated_transport,PSMA7
123,ABC_family_proteins_mediated_transport,PSMB1
124,ABC_family_proteins_mediated_transport,PSMB2
125,ABC_family_proteins_mediated_transport,PSMB3
126,ABC_family_proteins_mediated_transport,PSMB4
127,ABC_family_proteins_mediated_transport,PSMB5
128,ABC_family_proteins_mediated_transport,PSMB6
129,ABC_family_proteins_mediated_transport,PSMB7
130,ABC_family_proteins_mediated_transport,PSMC1
131,ABC_family_proteins_mediated_transport,PSMC2
132,ABC_family_proteins_mediated_transport,PSMC3
133,ABC_family_proteins_mediated_transport,PSMC4
134,ABC_family_proteins_mediated_transport,PSMC5
135,ABC_family_proteins_mediated_transport,PSMC6
136,ABC_family_proteins_mediated_transport,PSMD1
137,ABC_family_proteins_mediated_transport,PSMD11
138,ABC_family_proteins_mediated_transport,PSMD12
139,ABC_family_proteins_mediated_transport,PSMD13
140,ABC_family_proteins_mediated_transport,PSMD14
141,ABC_family_proteins_mediated_transport,PSMD2
142,ABC_family_proteins_mediated_transport,PSMD3
143,ABC_family_proteins_mediated_transport,PSMD6
144,ABC_family_proteins_mediated_transport,PSMD7
145,ABC_family_proteins_mediated_transport,PSMD8
146,ABC_family_proteins_mediated_transport,RNF185
147,ABC_family_proteins_mediated_transport,RNF5
148,ABC_family_proteins_mediated_transport,RPS27A
149,ABC_family_proteins_mediated_transport,SEL1L
150,ABC_family_proteins_mediated_transport,SEM1
151,ABC_family_proteins_mediated_transport,UBA52
152,ABC_family_proteins_mediated_transport,UBB
153,ABC_family_proteins_mediated_transport,UBC
154,ABC_family_proteins_mediated_transport,VCP
155,ADORA2B_mediated_anti_inflammatory_cytokines_production,ADCY1
156,ADORA2B_mediated_anti_inflammatory_cytokines_production,ADCY2
157,ADORA2B_mediated_anti_inflammatory_cytokines_production,ADCY3
158,ADORA2B_mediated_anti_inflammatory_cytokines_production,ADCY4
159,ADORA2B_mediated_anti_inflammatory_cytokines_production,ADCY5
160,ADORA2B_mediated_anti_inflammatory_cytokines_production,ADCY6
161,ADORA2B_mediated_anti_inflammatory_cytokines_production,ADCY7
162,ADORA2B_mediated_anti_inflammatory_cytokines_production,ADCY8
163,ADORA2B_mediated_anti_inflammatory_cytokines_production,ADCY9
164,ADORA2B_mediated_anti_inflammatory_cytokines_production,ADORA2B
165,ADORA2B_mediated_anti_inflammatory_cytokines_production,CREB1
166,ADORA2B_mediated_anti_inflammatory_cytokines_production,GNAI1
167,ADORA2B_mediated_anti_inflammatory_cytokines_production,GNAI2
168,ADORA2B_mediated_anti_inflammatory_cytokines_production,GNAI3
169,ADORA2B_mediated_anti_inflammatory_cytokines_production,GNAS
170,ADORA2B_mediated_anti_inflammatory_cytokines_production,GNAZ
171,ADORA2B_mediated_anti_inflammatory_cytokines_production,GNB1
172,ADORA2B_mediated_anti_inflammatory_cytokines_production,GNB2
173,ADORA2B_mediated_anti_inflammatory_cytokines_production,GNB3
174,ADORA2B_mediated_anti_inflammatory_cytokines_production,GNB4
175,ADORA2B_mediated_anti_inflammatory_cytokines_production,GNB5
176,ADORA2B_mediated_anti_inflammatory_cytokines_production,GNG10
177,ADORA2B_mediated_anti_inflammatory_cytokines_production,GNG11
178,ADORA2B_mediated_anti_inflammatory_cytokines_production,GNG12
179,ADORA2B_mediated_anti_inflammatory_cytokines_production,GNG2
180,ADORA2B_mediated_anti_inflammatory_cytokines_production,GNG3
181,ADORA2B_mediated_anti_inflammatory_cytokines_production,GNG4
182,ADORA2B_mediated_anti_inflammatory_cytokines_production,GNG5
183,ADORA2B_mediated_anti_inflammatory_cytokines_production,GNG7
184,ADORA2B_mediated_anti_inflammatory_cytokines_production,GNG8
185,ADORA2B_mediated_anti_inflammatory_cytokines_production,GNGT1
186,ADORA2B_mediated_anti_inflammatory_cytokines_production,GNGT2
187,ADORA2B_mediated_anti_inflammatory_cytokines_production,IL6
188,ADORA2B_mediated_anti_inflammatory_cytokines_production,PRKACA
189,ADORA2B_mediated_anti_inflammatory_cytokines_production,PRKACB
190,ADORA2B_mediated_anti_inflammatory_cytokines_production,PRKAR1A
191,ADORA2B_mediated_anti_inflammatory_cytokines_production,PRKAR1B
192,ADORA2B_mediated_anti_inflammatory_cytokines_production,PRKAR2A
193,ADORA2B_mediated_anti_inflammatory_cytokines_production,PRKAR2B
194,ADORA2B_mediated_anti_inflammatory_cytokines_production,PRKX
195,ADP_signalling_through_P2Y_purinoceptor_1,GNA11
196,ADP_signalling_through_P2Y_purinoceptor_1,GNA14
197,ADP_signalling_through_P2Y_purinoceptor_1,GNA15
198,ADP_signalling_through_P2Y_purinoceptor_1,GNAQ
199,ADP_signalling_through_P2Y_purinoceptor_1,GNB1
200,ADP_signalling_through_P2Y_purinoceptor_1,GNB2
201,ADP_signalling_through_P2Y_purinoceptor_1,GNB3
202,ADP_signalling_through_P2Y_purinoceptor_1,GNB4
203,ADP_signalling_through_P2Y_purinoceptor_1,GNB5
204,ADP_signalling_through_P2Y_purinoceptor_1,GNG10
205,ADP_signalling_through_P2Y_purinoceptor_1,GNG11
206,ADP_signalling_through_P2Y_purinoceptor_1,GNG12
207,ADP_signalling_through_P2Y_purinoceptor_1,GNG2
208,ADP_signalling_through_P2Y_purinoceptor_1,GNG3
209,ADP_signalling_through_P2Y_purinoceptor_1,GNG4
210,ADP_signalling_through_P2Y_purinoceptor_1,GNG5
211,ADP_signalling_through_P2Y_purinoceptor_1,GNG7
212,ADP_signalling_through_P2Y_purinoceptor_1,GNG8
213,ADP_signalling_through_P2Y_purinoceptor_1,GNGT1
214,ADP_signalling_through_P2Y_purinoceptor_1,GNGT2
215,ADP_signalling_through_P2Y_purinoceptor_1,MAPK14
216,ADP_signalling_through_P2Y_purinoceptor_1,P2RY1
217,ADP_signalling_through_P2Y_purinoceptor_1,PLA2G4A
218,ADP_signalling_through_P2Y_purinoceptor_1,SRC
219,ADP_signalling_through_P2Y_purinoceptor_12,GNAI1
220,ADP_signalling_through_P2Y_purinoceptor_12,GNAI2
221,ADP_signalling_through_P2Y_purinoceptor_12,GNAI3
222,ADP_signalling_through_P2Y_purinoceptor_12,GNB1
223,ADP_signalling_through_P2Y_purinoceptor_12,GNB2
224,ADP_signalling_through_P2Y_purinoceptor_12,GNB3
225,ADP_signalling_through_P2Y_purinoceptor_12,GNB4
226,ADP_signalling_through_P2Y_purinoceptor_12,GNB5
227,ADP_signalling_through_P2Y_purinoceptor_12,GNG10
228,ADP_signalling_through_P2Y_purinoceptor_12,GNG11
229,ADP_signalling_through_P2Y_purinoceptor_12,GNG12
230,ADP_signalling_through_P2Y_purinoceptor_12,GNG2
231,ADP_signalling_through_P2Y_purinoceptor_12,GNG3
232,ADP_signalling_through_P2Y_purinoceptor_12,GNG4
233,ADP_signalling_through_P2Y_purinoceptor_12,GNG5
234,ADP_signalling_through_P2Y_purinoceptor_12,GNG7
235,ADP_signalling_through_P2Y_purinoceptor_12,GNG8
236,ADP_signalling_through_P2Y_purinoceptor_12,GNGT1
237,ADP_signalling_through_P2Y_purinoceptor_12,GNGT2
238,ADP_signalling_through_P2Y_purinoceptor_12,P2RY12
239,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,ADRM1
240,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,CD274
241,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,DERL1
242,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,DERL2
243,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,DERL3
244,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,ERLEC1
245,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,ERLIN1
246,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,ERLIN2
247,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,OS9
248,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,PRKAA1
249,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,PRKAA2
250,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,PRKAB1
251,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,PRKAB2
252,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,PRKAG1
253,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,PRKAG2
254,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,PSMA1
255,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,PSMA2
256,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,PSMA3
257,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,PSMA4
258,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,PSMA5
259,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,PSMA6
260,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,PSMA7
261,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,PSMB1
262,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,PSMB2
263,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,PSMB3
264,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,PSMB4
265,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,PSMB5
266,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,PSMB6
267,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,PSMB7
268,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,PSMC1
269,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,PSMC2
270,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,PSMC3
271,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,PSMC4
272,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,PSMC5
273,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,PSMC6
274,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,PSMD1
275,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,PSMD11
276,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,PSMD12
277,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,PSMD13
278,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,PSMD14
279,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,PSMD2
280,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,PSMD3
281,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,PSMD6
282,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,PSMD7
283,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,PSMD8
284,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,RNF185
285,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,RNF5
286,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,RPS27A
287,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,SEL1L
288,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,SEM1
289,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,UBA52
290,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,UBB
291,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,UBC
292,AMPK_induced_ERAD_and_lysosome_mediated_degradation_of_PD_L1_CD274_,VCP
293,APC_Cdc20_mediated_degradation_of_Nek2A,ANAPC1
294,APC_Cdc20_mediated_degradation_of_Nek2A,ANAPC10
295,APC_Cdc20_mediated_degradation_of_Nek2A,ANAPC11
296,APC_Cdc20_mediated_degradation_of_Nek2A,ANAPC15
297,APC_Cdc20_mediated_degradation_of_Nek2A,ANAPC16
298,APC_Cdc20_mediated_degradation_of_Nek2A,ANAPC2
299,APC_Cdc20_mediated_degradation_of_Nek2A,ANAPC4
300,APC_Cdc20_mediated_degradation_of_Nek2A,ANAPC5
301,APC_Cdc20_mediated_degradation_of_Nek2A,ANAPC7
302,APC_Cdc20_mediated_degradation_of_Nek2A,BUB1B
303,APC_Cdc20_mediated_degradation_of_Nek2A,BUB3
304,APC_Cdc20_mediated_degradation_of_Nek2A,CDC16
305,APC_Cdc20_mediated_degradation_of_Nek2A,CDC20
306,APC_Cdc20_mediated_degradation_of_Nek2A,CDC23
307,APC_Cdc20_mediated_degradation_of_Nek2A,CDC26
308,APC_Cdc20_mediated_degradation_of_Nek2A,CDC27
309,APC_Cdc20_mediated_degradation_of_Nek2A,MAD2L1
310,APC_Cdc20_mediated_degradation_of_Nek2A,NEK2
311,APC_Cdc20_mediated_degradation_of_Nek2A,RPS27A
312,APC_Cdc20_mediated_degradation_of_Nek2A,UBA52
313,APC_Cdc20_mediated_degradation_of_Nek2A,UBB
314,APC_Cdc20_mediated_degradation_of_Nek2A,UBC
315,APC_Cdc20_mediated_degradation_of_Nek2A,UBE2C
316,APC_Cdc20_mediated_degradation_of_Nek2A,UBE2D1
317,APC_Cdc20_mediated_degradation_of_Nek2A,UBE2E1
318,APC_Cdc20_mediated_degradation_of_Nek2A,UBE2S
319,APC_C_mediated_degradation_of_cell_cycle_proteins,ADRM1
320,APC_C_mediated_degradation_of_cell_cycle_proteins,ANAPC1
321,APC_C_mediated_degradation_of_cell_cycle_proteins,ANAPC10
322,APC_C_mediated_degradation_of_cell_cycle_proteins,ANAPC11
323,APC_C_mediated_degradation_of_cell_cycle_proteins,ANAPC15
324,APC_C_mediated_degradation_of_cell_cycle_proteins,ANAPC16
325,APC_C_mediated_degradation_of_cell_cycle_proteins,ANAPC2
326,APC_C_mediated_degradation_of_cell_cycle_proteins,ANAPC4
327,APC_C_mediated_degradation_of_cell_cycle_proteins,ANAPC5
328,APC_C_mediated_degradation_of_cell_cycle_proteins,ANAPC7
329,APC_C_mediated_degradation_of_cell_cycle_proteins,AURKA
330,APC_C_mediated_degradation_of_cell_cycle_proteins,AURKB
331,APC_C_mediated_degradation_of_cell_cycle_proteins,BTRC
332,APC_C_mediated_degradation_of_cell_cycle_proteins,BUB1B
333,APC_C_mediated_degradation_of_cell_cycle_proteins,BUB3
334,APC_C_mediated_degradation_of_cell_cycle_proteins,CCNA1
335,APC_C_mediated_degradation_of_cell_cycle_proteins,CCNA2
336,APC_C_mediated_degradation_of_cell_cycle_proteins,CCNB1
337,APC_C_mediated_degradation_of_cell_cycle_proteins,CDC14A
338,APC_C_mediated_degradation_of_cell_cycle_proteins,CDC16
339,APC_C_mediated_degradation_of_cell_cycle_proteins,CDC20
340,APC_C_mediated_degradation_of_cell_cycle_proteins,CDC23
341,APC_C_mediated_degradation_of_cell_cycle_proteins,CDC26
342,APC_C_mediated_degradation_of_cell_cycle_proteins,CDC27
343,APC_C_mediated_degradation_of_cell_cycle_proteins,CDK1
344,APC_C_mediated_degradation_of_cell_cycle_proteins,CDK2
345,APC_C_mediated_degradation_of_cell_cycle_proteins,CUL1
346,APC_C_mediated_degradation_of_cell_cycle_proteins,FBXO5
347,APC_C_mediated_degradation_of_cell_cycle_proteins,FZR1
348,APC_C_mediated_degradation_of_cell_cycle_proteins,MAD2L1
349,APC_C_mediated_degradation_of_cell_cycle_proteins,NEK2
350,APC_C_mediated_degradation_of_cell_cycle_proteins,PLK1
351,APC_C_mediated_degradation_of_cell_cycle_proteins,PSMA1
352,APC_C_mediated_degradation_of_cell_cycle_proteins,PSMA2
353,APC_C_mediated_degradation_of_cell_cycle_proteins,PSMA3
354,APC_C_mediated_degradation_of_cell_cycle_proteins,PSMA4
355,APC_C_mediated_degradation_of_cell_cycle_proteins,PSMA5
356,APC_C_mediated_degradation_of_cell_cycle_proteins,PSMA6
357,APC_C_mediated_degradation_of_cell_cycle_proteins,PSMA7
358,APC_C_mediated_degradation_of_cell_cycle_proteins,PSMB1
359,APC_C_mediated_degradation_of_cell_cycle_proteins,PSMB2
360,APC_C_mediated_degradation_of_cell_cycle_proteins,PSMB3
361,APC_C_mediated_degradation_of_cell_cycle_proteins,PSMB4
362,APC_C_mediated_degradation_of_cell_cycle_proteins,PSMB5
363,APC_C_mediated_degradation_of_cell_cycle_proteins,PSMB6
364,APC_C_mediated_degradation_of_cell_cycle_proteins,PSMB7
365,APC_C_mediated_degradation_of_cell_cycle_proteins,PSMC1
366,APC_C_mediated_degradation_of_cell_cycle_proteins,PSMC2
367,APC_C_mediated_degradation_of_cell_cycle_proteins,PSMC3
368,APC_C_mediated_degradation_of_cell_cycle_proteins,PSMC4
369,APC_C_mediated_degradation_of_cell_cycle_proteins,PSMC5
370,APC_C_mediated_degradation_of_cell_cycle_proteins,PSMC6
371,APC_C_mediated_degradation_of_cell_cycle_proteins,PSMD1
372,APC_C_mediated_degradation_of_cell_cycle_proteins,PSMD11
373,APC_C_mediated_degradation_of_cell_cycle_proteins,PSMD12
374,APC_C_mediated_degradation_of_cell_cycle_proteins,PSMD13
375,APC_C_mediated_degradation_of_cell_cycle_proteins,PSMD14
376,APC_C_mediated_degradation_of_cell_cycle_proteins,PSMD2
377,APC_C_mediated_degradation_of_cell_cycle_proteins,PSMD3
378,APC_C_mediated_degradation_of_cell_cycle_proteins,PSMD6
379,APC_C_mediated_degradation_of_cell_cycle_proteins,PSMD7
380,APC_C_mediated_degradation_of_cell_cycle_proteins,PSMD8
381,APC_C_mediated_degradation_of_cell_cycle_proteins,PTTG1
382,APC_C_mediated_degradation_of_cell_cycle_proteins,RB1
383,APC_C_mediated_degradation_of_cell_cycle_proteins,RPS27A
384,APC_C_mediated_degradation_of_cell_cycle_proteins,SEM1
385,APC_C_mediated_degradation_of_cell_cycle_proteins,SKP1
386,APC_C_mediated_degradation_of_cell_cycle_proteins,SKP2
387,APC_C_mediated_degradation_of_cell_cycle_proteins,UBA52
388,APC_C_mediated_degradation_of_cell_cycle_proteins,UBB
389,APC_C_mediated_degradation_of_cell_cycle_proteins,UBC
390,APC_C_mediated_degradation_of_cell_cycle_proteins,UBE2C
391,APC_C_mediated_degradation_of_cell_cycle_proteins,UBE2D1
392,APC_C_mediated_degradation_of_cell_cycle_proteins,UBE2E1
393,APC_C_mediated_degradation_of_cell_cycle_proteins,UBE2S
394,APC_C_Cdc20_mediated_degradation_of_Cyclin_B,ANAPC1
395,APC_C_Cdc20_mediated_degradation_of_Cyclin_B,ANAPC10
396,APC_C_Cdc20_mediated_degradation_of_Cyclin_B,ANAPC11
397,APC_C_Cdc20_mediated_degradation_of_Cyclin_B,ANAPC15
398,APC_C_Cdc20_mediated_degradation_of_Cyclin_B,ANAPC16
399,APC_C_Cdc20_mediated_degradation_of_Cyclin_B,ANAPC2
400,APC_C_Cdc20_mediated_degradation_of_Cyclin_B,ANAPC4
401,APC_C_Cdc20_mediated_degradation_of_Cyclin_B,ANAPC5
402,APC_C_Cdc20_mediated_degradation_of_Cyclin_B,ANAPC7
403,APC_C_Cdc20_mediated_degradation_of_Cyclin_B,CCNB1
404,APC_C_Cdc20_mediated_degradation_of_Cyclin_B,CDC16
405,APC_C_Cdc20_mediated_degradation_of_Cyclin_B,CDC20
406,APC_C_Cdc20_mediated_degradation_of_Cyclin_B,CDC23
407,APC_C_Cdc20_mediated_degradation_of_Cyclin_B,CDC26
408,APC_C_Cdc20_mediated_degradation_of_Cyclin_B,CDC27
409,APC_C_Cdc20_mediated_degradation_of_Cyclin_B,CDK1
410,APC_C_Cdc20_mediated_degradation_of_Cyclin_B,RPS27A
411,APC_C_Cdc20_mediated_degradation_of_Cyclin_B,UBA52
412,APC_C_Cdc20_mediated_degradation_of_Cyclin_B,UBB
413,APC_C_Cdc20_mediated_degradation_of_Cyclin_B,UBC
414,APC_C_Cdc20_mediated_degradation_of_Cyclin_B,UBE2C
415,APC_C_Cdc20_mediated_degradation_of_Cyclin_B,UBE2D1
416,APC_C_Cdc20_mediated_degradation_of_Cyclin_B,UBE2E1
417,APC_C_Cdc20_mediated_degradation_of_Cyclin_B,UBE2S
418,APC_C_Cdc20_mediated_degradation_of_Securin,ADRM1
419,APC_C_Cdc20_mediated_degradation_of_Securin,ANAPC1
420,APC_C_Cdc20_mediated_degradation_of_Securin,ANAPC10
421,APC_C_Cdc20_mediated_degradation_of_Securin,ANAPC11
422,APC_C_Cdc20_mediated_degradation_of_Securin,ANAPC15
423,APC_C_Cdc20_mediated_degradation_of_Securin,ANAPC16
424,APC_C_Cdc20_mediated_degradation_of_Securin,ANAPC2
425,APC_C_Cdc20_mediated_degradation_of_Securin,ANAPC4
426,APC_C_Cdc20_mediated_degradation_of_Securin,ANAPC5
427,APC_C_Cdc20_mediated_degradation_of_Securin,ANAPC7
428,APC_C_Cdc20_mediated_degradation_of_Securin,CDC16
429,APC_C_Cdc20_mediated_degradation_of_Securin,CDC20
430,APC_C_Cdc20_mediated_degradation_of_Securin,CDC23
431,APC_C_Cdc20_mediated_degradation_of_Securin,CDC26
432,APC_C_Cdc20_mediated_degradation_of_Securin,CDC27
433,APC_C_Cdc20_mediated_degradation_of_Securin,PSMA1
434,APC_C_Cdc20_mediated_degradation_of_Securin,PSMA2
435,APC_C_Cdc20_mediated_degradation_of_Securin,PSMA3
436,APC_C_Cdc20_mediated_degradation_of_Securin,PSMA4
437,APC_C_Cdc20_mediated_degradation_of_Securin,PSMA5
438,APC_C_Cdc20_mediated_degradation_of_Securin,PSMA6
439,APC_C_Cdc20_mediated_degradation_of_Securin,PSMA7
440,APC_C_Cdc20_mediated_degradation_of_Securin,PSMB1
